Frequency (Hz)	Level (dB)
7.812500	-130.504562
15.625000	-130.420059
23.437500	-130.269287
31.250000	-130.057297
39.062500	-129.794205
46.875000	-129.479248
54.687500	-129.131561
62.500000	-128.734680
70.312500	-128.288132
78.125000	-127.822044
85.937500	-127.319366
93.750000	-126.790672
101.562500	-126.233009
109.375000	-125.648376
117.187500	-125.043175
125.000000	-124.418297
132.812500	-123.763870
140.625000	-123.093376
148.437500	-122.399521
156.250000	-121.679024
164.062500	-120.943283
171.875000	-120.181015
179.687500	-119.396866
187.500000	-118.584381
195.312500	-117.731667
203.125000	-116.862038
210.937500	-115.994324
218.750000	-115.073242
226.562500	-114.117661
234.375000	-113.125099
242.187500	-112.098434
250.000000	-111.028366
257.812500	-109.915199
265.625000	-108.734001
273.437500	-102.739967
281.250000	-99.688126
289.062500	-103.343811
296.875000	-103.510551
304.687500	-102.033722
312.500000	-100.462486
320.312500	-98.791191
328.125000	-97.001717
335.937500	-95.051025
343.750000	-92.518593
351.562500	-69.593620
359.375000	-62.521034
367.187500	-67.483383
375.000000	-82.528465
382.812500	-79.266747
390.625000	-75.370804
398.437500	-70.773476
406.250000	-65.164345
414.062500	-57.937885
421.875000	-47.620308
429.687500	-27.264400
437.500000	-16.629639
445.312500	-18.720091
453.125000	-37.122147
460.937500	-51.778896
468.750000	-60.662670
476.562500	-67.171585
484.375000	-72.335030
492.187500	-76.613480
500.000000	-80.007774
507.812500	-74.767830
515.625000	-60.052364
523.437500	-59.378071
531.250000	-72.057503
539.062500	-88.281822
546.875000	-93.933144
554.687500	-96.664108
562.500000	-98.642120
570.312500	-100.345512
578.125000	-101.893906
585.937500	-103.273323
593.750000	-98.856522
601.562500	-95.973427
609.375000	-103.245728
617.187500	-108.373535
625.000000	-109.503860
632.812500	-110.570610
640.625000	-111.594841
648.437500	-112.576332
656.250000	-113.523499
664.062500	-114.436714
671.875000	-115.303787
679.687500	-116.100769
687.500000	-116.968590
695.312500	-117.787033
703.125000	-118.560623
710.937500	-119.309341
718.750000	-120.040047
726.562500	-120.742348
734.375000	-121.434357
742.187500	-122.104538
750.000000	-122.754890
757.812500	-123.391815
765.625000	-124.011429
773.437500	-124.615608
781.250000	-125.207840
789.062500	-125.783669
796.875000	-126.349632
804.687500	-126.895279
812.500000	-127.428978
820.312500	-127.954094
828.125000	-128.488297
835.937500	-128.982193
843.750000	-129.475189
851.562500	-129.960983
859.375000	-130.435471
867.187500	-130.897522
875.000000	-131.352386
882.812500	-131.799057
890.625000	-132.223511
898.437500	-132.653931
906.250000	-133.068649
914.062500	-133.476074
921.875000	-133.863708
929.687500	-134.260590
937.500000	-134.625351
945.312500	-134.926559
953.125000	-135.322189
960.937500	-135.632645
968.750000	-135.963013
976.562500	-136.262619
984.375000	-136.516144
992.187500	-136.765182
1000.000000	-136.988739
1007.812500	-137.204041
1015.625000	-137.351959
1023.437500	-137.444336
1031.250000	-137.525970
1039.062500	-137.562988
1046.875000	-137.510925
1054.687500	-137.419647
1062.500000	-137.282043
1070.312500	-137.057816
1078.125000	-135.463257
1085.937500	-136.143326
1093.750000	-135.860153
1101.562500	-135.331146
1109.375000	-134.716293
1117.187500	-134.020065
1125.000000	-133.233414
1132.812500	-132.234695
1140.625000	-130.322693
1148.437500	-119.187302
1156.250000	-106.025620
1164.062500	-106.224907
1171.875000	-119.757492
1179.687500	-125.031372
1187.500000	-123.321022
1195.312500	-120.799080
1203.125000	-117.201019
1210.937500	-111.816307
1218.750000	-103.550636
1226.562500	-89.411354
1234.375000	-69.729027
1242.187500	-67.169754
1250.000000	-77.151619
1257.812500	-97.889244
1265.625000	-102.193764
1273.437500	-99.238510
1281.250000	-94.618866
1289.062500	-88.741554
1296.875000	-80.872520
1304.687500	-68.759499
1312.500000	-31.798519
1320.312500	-26.305605
1328.125000	-32.838840
1335.937500	-70.879395
1343.750000	-82.892075
1351.562500	-90.960808
1359.375000	-96.991997
1367.187500	-100.532310
1375.000000	-97.482132
1382.812500	-87.165306
1390.625000	-63.043987
1398.437500	-54.277534
1406.250000	-57.791870
1414.062500	-80.624657
1421.875000	-94.127403
1429.687500	-102.604530
1437.500000	-108.868942
1445.312500	-113.836868
1453.125000	-117.847298
1460.937500	-119.432617
1468.750000	-105.837944
1476.562500	-93.157745
1484.375000	-93.848434
1492.187500	-109.089615
1500.000000	-124.663536
1507.812500	-132.140823
1515.625000	-136.055573
1523.437500	-138.486176
1531.250000	-140.338364
1539.062500	-141.877563
