Frequency (Hz)	Level (dB)
23.437500	-102.667511
46.875000	-101.938736
70.312500	-100.817787
93.750000	-99.388016
117.187500	-97.714859
140.625000	-95.831871
164.062500	-93.747520
187.500000	-91.450996
210.937500	-88.914116
234.375000	-86.091614
257.812500	-82.916534
281.250000	-79.290283
304.687500	-75.062508
328.125000	-69.988655
351.562500	-63.627739
375.000000	-55.034485
398.437500	-41.273659
421.875000	-19.541601
445.312500	-16.341957
468.750000	-25.522577
492.187500	-48.604980
515.625000	-59.358780
539.062500	-66.778130
562.500000	-72.496010
585.937500	-77.162598
609.375000	-81.110291
632.812500	-84.533585
656.250000	-87.556839
679.687500	-90.264008
703.125000	-92.714676
726.562500	-94.952103
750.000000	-97.007599
773.437500	-98.903572
796.875000	-100.652603
820.312500	-102.259911
843.750000	-103.710335
867.187500	-104.976753
890.625000	-105.998207
914.062500	-106.684525
937.500000	-106.927902
960.937500	-106.643761
984.375000	-105.816940
1007.812500	-104.503693
1031.250000	-102.790703
1054.687500	-100.747520
1078.125000	-98.409172
1101.562500	-95.773705
1125.000000	-92.805840
1148.437500	-89.436089
1171.875000	-85.550934
1195.312500	-80.967270
1218.750000	-75.371727
1242.187500	-68.158905
1265.625000	-57.855930
1289.062500	-37.527176
1312.500000	-26.873808
1335.937500	-28.967445
1359.375000	-47.412708
1382.812500	-62.076916
1406.250000	-70.971779
1429.687500	-77.491951
1453.125000	-82.666313
1476.562500	-86.964287
1500.000000	-90.643196
1523.437500	-93.860397
1546.875000	-96.719330
1570.312500	-99.292015
1593.750000	-101.629745
1617.187500	-103.771362
1640.625000	-105.745041
1664.062500	-107.572495
1687.500000	-109.267799
1710.937500	-110.839806
1734.375000	-112.286087
1757.812500	-113.594131
1781.250000	-114.729546
1804.687500	-115.630898
1828.125000	-116.203140
1851.562500	-116.328842
1875.000000	-115.908897
1898.437500	-114.914673
1921.875000	-113.394386
1945.312500	-111.428696
1968.750000	-109.080284
1992.187500	-106.370689
2015.625000	-103.274292
2039.062500	-99.717545
2062.500000	-95.567177
2085.937500	-90.595856
2109.375000	-84.390892
2132.812500	-76.082306
2156.250000	-63.106400
2179.687500	-36.491291
2203.125000	-32.159344
2226.562500	-39.979218
2250.000000	-67.429321
2273.437500	-78.683907
2296.875000	-86.325951
2320.312500	-92.174675
2343.750000	-96.928986
2367.187500	-100.939980
2390.625000	-104.410271
2414.062500	-107.467194
2437.500000	-110.194649
2460.937500	-112.647148
2484.375000	-114.858261
2507.812500	-116.837227
2531.250000	-118.572884
2554.687500	-120.019989
2578.125000	-121.107765
2601.562500	-121.748779
2625.000000	-121.880089
2648.437500	-121.504822
2671.875000	-120.689880
2695.312500	-119.527351
2718.750000	-118.101952
2742.187500	-116.467545
2765.625000	-114.649681
2789.062500	-112.654213
2812.500000	-110.470558
2835.937500	-108.074158
2859.375000	-105.427223
2882.812500	-102.475662
2906.250000	-99.141335
2929.687500	-95.309601
2953.125000	-90.802795
2976.562500	-85.322739
3000.000000	-78.303734
3023.437500	-68.410927
3046.875000	-50.068111
3070.312500	-37.791100
3093.750000	-38.795414
3117.187500	-54.713093
3140.625000	-70.439285
3164.062500	-79.658043
3187.500000	-86.344582
3210.937500	-91.622284
3234.375000	-95.991531
3257.812500	-99.723076
3281.250000	-102.981140
3304.687500	-105.873489
3328.125000	-108.474045
3351.562500	-110.836403
3375.000000	-113.000999
3398.437500	-114.997948
3421.875000	-116.851135
3445.312500	-118.578949
3468.750000	-120.196663
3492.187500	-121.715370
3515.625000	-123.142204
3539.062500	-124.480850
3562.500000	-125.728447
3585.937500	-126.871643
3609.375000	-127.881615
3632.812500	-128.693604
3656.250000	-129.202454
3679.687500	-129.243607
3703.125000	-128.643539
3726.562500	-127.302162
3750.000000	-125.225883
3773.437500	-122.495567
3796.875000	-119.155190
3820.312500	-115.158371
3843.750000	-110.332581
3867.187500	-104.311279
3890.625000	-96.299683
3914.062500	-84.042473
3937.500000	-46.765560
3960.937500	-41.263988
3984.375000	-47.807686
4007.812500	-85.528008
4031.250000	-97.369278
4054.687500	-105.278725
4078.125000	-111.293800
4101.562500	-116.165405
4125.000000	-120.259041
4148.437500	-123.776428
4171.875000	-126.828392
4195.312500	-129.462158
4218.750000	-131.667557
4242.187500	-133.388290
4265.625000	-134.538406
4289.062500	-135.071716
4312.500000	-135.030228
4335.937500	-134.521500
4359.375000	-133.677536
4382.812500	-132.599289
4406.250000	-131.353180
4429.687500	-129.972748
4453.125000	-128.476700
4476.562500	-126.865753
4500.000000	-125.136497
4523.437500	-123.275795
4546.875000	-121.266922
4570.312500	-119.086624
4593.750000	-116.706291
4617.187500	-114.082962
4640.625000	-111.162933
4664.062500	-107.869690
4687.500000	-104.092484
4710.937500	-99.660690
4734.375000	-94.291435
4757.812500	-87.455551
4781.250000	-77.938461
4804.687500	-61.132607
4828.125000	-47.022671
4851.562500	-46.945492
4875.000000	-60.777748
4898.437500	-77.782524
4921.875000	-87.351334
4945.312500	-94.212799
4968.750000	-99.597542
4992.187500	-104.039955
5015.625000	-107.824928
5039.062500	-111.124001
5062.500000	-114.049034
5085.937500	-116.676414
5109.375000	-119.061188
5132.812500	-121.245331
5156.250000	-123.259224
5179.687500	-125.125130
5203.125000	-126.868393
5226.562500	-128.499237
5250.000000	-130.027634
5273.437500	-131.463303
5296.875000	-132.808411
5320.312500	-134.055618
5343.750000	-135.194977
5367.187500	-136.175720
5390.625000	-136.938400
5414.062500	-137.335388
5437.500000	-137.200760
5460.937500	-136.379486
5484.375000	-134.806870
5507.812500	-132.542496
5531.250000	-129.679306
5554.687500	-126.252632
5578.125000	-122.212029
5601.562500	-117.374565
5625.000000	-111.394539
5648.437500	-103.532860
5671.875000	-91.787376
5695.312500	-56.554699
5718.750000	-49.833046
5742.187500	-55.164768
5765.625000	-89.929985
5789.062500	-102.292587
5812.500000	-110.354034
5835.937500	-116.413094
5859.375000	-121.282639
5882.812500	-125.353470
5906.250000	-128.846008
5929.687500	-131.892380
5953.125000	-134.561249
5976.562500	-136.893250
6000.000000	-138.882843
6023.437500	-140.488983
6046.875000	-141.641571
6070.312500	-142.261597
6093.750000	-142.353989
6117.187500	-141.964142
6140.625000	-141.190643
6164.062500	-140.133789
6187.500000	-138.870438
6210.937500	-137.440994
6234.375000	-135.878296
6257.812500	-134.179642
6281.250000	-132.343872
6304.687500	-130.356064
6328.125000	-128.199570
6351.562500	-125.841110
6375.000000	-123.245300
6398.437500	-120.358505
6421.875000	-117.106956
6445.312500	-113.382164
6468.750000	-109.023193
6492.187500	-103.760635
6515.625000	-97.098282
6539.062500	-87.927284
6562.500000	-72.364418
6585.937500	-56.117668
6609.375000	-54.958412
6632.812500	-66.992302
6656.250000	-85.586395
6679.687500	-95.535553
6703.125000	-102.581650
6726.562500	-108.077866
6750.000000	-112.595680
6773.437500	-116.435371
6796.875000	-119.776596
6820.312500	-122.735413
6843.750000	-125.388237
6867.187500	-127.796173
6890.625000	-129.997253
6914.062500	-132.022720
6937.500000	-133.899460
6960.937500	-135.634552
6984.375000	-137.243408
7007.812500	-138.731384
7031.250000	-140.065002
7054.687500	-141.219910
7078.125000	-142.142715
7101.562500	-142.721954
7125.000000	-142.824188
7148.437500	-142.382889
7171.875000	-141.356552
7195.312500	-139.831161
7218.750000	-137.873642
7242.187500	-135.555786
7265.625000	-132.894882
7289.062500	-129.871490
7312.500000	-126.420578
7335.937500	-122.423660
7359.375000	-117.683258
7382.812500	-111.854370
7406.250000	-104.245796
7429.687500	-93.066315
7453.125000	-66.410164
7476.562500	-58.401627
7500.000000	-62.569805
7523.437500	-88.319496
7546.875000	-101.401665
7570.312500	-109.750267
7593.750000	-115.977882
7617.187500	-120.966232
7640.625000	-125.131744
7664.062500	-128.712570
7687.500000	-131.848114
7710.937500	-134.638779
7734.375000	-137.142975
7757.812500	-139.404160
7781.250000	-141.452026
7804.687500	-143.286865
7828.125000	-144.893082
7851.562500	-146.231979
7875.000000	-147.215195
7898.437500	-147.782898
7921.875000	-147.854996
7945.312500	-147.428680
7968.750000	-146.549377
7992.187500	-145.320221
8015.625000	-143.821487
8039.062500	-142.101669
8062.500000	-140.186127
8085.937500	-138.080078
8109.375000	-135.760986
8132.812500	-133.197906
8156.250000	-130.345337
8179.687500	-127.136627
8203.125000	-123.464249
8226.562500	-119.176758
8250.000000	-114.017159
8273.437500	-107.519966
8296.875000	-98.669533
8320.312500	-84.143005
8343.750000	-65.285606
8367.187500	-63.035194
8390.625000	-73.470001
8414.062500	-94.134125
8437.500000	-104.498795
8460.937500	-111.740494
8484.375000	-117.353600
8507.812500	-121.949425
8531.250000	-125.845421
8554.687500	-129.230286
8578.125000	-132.223206
8601.562500	-134.901535
8625.000000	-137.331467
8648.437500	-139.545319
8671.875000	-141.581573
8695.312500	-143.450195
8718.750000	-145.155182
8742.187500	-146.712372
8765.625000	-148.073151
8789.062500	-149.203827
8812.500000	-150.007278
8835.937500	-150.376221
8859.375000	-150.250122
8882.812500	-149.584396
8906.250000	-148.441177
8929.687500	-146.911423
8953.125000	-145.038971
8976.562500	-142.915085
9000.000000	-140.517914
9023.437500	-137.843307
9046.875000	-134.840317
9070.312500	-131.421753
9093.750000	-127.485275
9117.187500	-122.831711
9140.625000	-117.131821
9164.062500	-109.742836
9187.500000	-99.056175
9210.937500	-76.435516
9234.375000	-67.052124
9257.812500	-70.092392
9281.250000	-91.287209
9304.687500	-105.168793
9328.125000	-113.804619
9351.562500	-120.187492
9375.000000	-125.275635
9398.437500	-129.514252
9421.875000	-133.145828
9445.312500	-136.335037
9468.750000	-139.161926
9492.187500	-141.709015
9515.625000	-144.020905
9539.062500	-146.131943
9562.500000	-148.071335
9585.937500	-149.852585
9609.375000	-151.445099
9632.812500	-152.889908
9656.250000	-154.074631
9679.687500	-154.964600
9703.125000	-155.519928
9726.562500	-155.532410
9750.000000	-155.077759
9773.437500	-154.091232
9796.875000	-152.678589
9820.312500	-151.038910
9843.750000	-149.002975
9867.187500	-146.753708
9890.625000	-144.261658
9914.062500	-141.461258
9937.500000	-138.290543
9960.937500	-134.673676
9984.375000	-130.458099
10007.812500	-125.398239
10031.250000	-119.059456
10054.687500	-110.507095
10078.125000	-96.865051
10101.562500	-74.565933
10125.000000	-71.206390
10148.437500	-80.186485
10171.875000	-103.760712
10195.312500	-114.582573
10218.750000	-122.032928
