Frequency (Hz)	Level (dB)
43.066406	-105.050110
86.132812	-104.925499
129.199219	-104.716896
172.265625	-104.433830
215.332031	-104.081123
258.398438	-103.662514
301.464844	-103.186386
344.531250	-102.659370
387.597656	-102.083733
430.664062	-101.465797
473.730469	-100.809692
516.796875	-100.116463
559.863281	-99.390312
602.929688	-98.631248
645.996094	-97.835556
689.062500	-97.011307
732.128906	-96.153519
775.195312	-95.261826
818.261719	-94.335426
861.328125	-93.371483
904.394531	-92.369453
947.460938	-91.325577
990.527344	-90.236465
1033.593750	-89.099594
1076.660156	-87.910072
1119.726562	-86.663101
1162.792969	-85.353043
1205.859375	-83.973602
1248.925781	-82.516373
1291.992188	-80.973434
1335.058594	-79.332085
1378.125000	-77.581192
1421.191406	-75.703209
1464.257812	-73.679153
1507.324219	-71.483780
1550.390625	-69.085541
1593.457031	-66.442497
1636.523438	-63.498573
1679.589844	-60.175465
1722.656250	-56.359241
1765.722656	-51.874016
1808.789062	-46.425983
1851.855469	-39.460163
1894.921875	-29.677629
1937.988281	-11.809592
1981.054688	0.964811
2024.121094	0.268884
2067.187500	-15.018574
2110.253906	-31.083569
2153.320312	-40.399185
2196.386719	-47.134617
2239.453125	-52.442417
2282.519531	-56.832294
2325.585938	-60.579006
2368.652344	-63.848797
2411.718750	-66.750435
2454.785156	-69.358910
2497.851562	-71.728264
2540.917969	-73.898979
2583.984375	-75.901787
2627.050781	-77.760986
2670.117188	-79.495872
2713.183594	-81.121704
2756.250000	-82.651932
2799.316406	-84.096954
2842.382812	-85.465675
2885.449219	-86.765709
2928.515625	-88.004036
2971.582031	-89.185600
3014.648438	-90.315918
3057.714844	-91.398911
3100.781250	-92.438721
3143.847656	-93.437546
3186.914062	-94.400444
3229.980469	-95.328209
3273.046875	-96.223228
3316.113281	-97.089638
3359.179688	-97.927361
3402.246094	-98.735466
3445.312500	-99.520508
3488.378906	-100.282303
3531.445312	-101.020218
3574.511719	-101.735558
3617.578125	-102.431076
3660.644531	-103.106400
3703.710938	-103.759254
3746.777344	-104.392578
3789.843750	-105.007324
3832.910156	-105.599030
3875.976562	-106.170654
3919.042969	-106.717621
3962.109375	-107.242485
4005.175781	-107.734978
4048.242188	-108.200989
4091.308594	-108.629196
4134.375000	-109.017967
4177.441406	-109.359856
4220.507812	-109.648384
4263.574219	-109.874870
4306.640625	-110.034279
4349.707031	-110.111252
4392.773438	-110.107666
4435.839844	-110.010674
4478.906250	-109.821251
4521.972656	-109.535233
4565.039062	-109.154297
4608.105469	-108.685081
4651.171875	-108.131050
4694.238281	-107.496506
4737.304688	-106.787697
4780.371094	-106.017029
4823.437500	-105.174980
4866.503906	-104.276382
4909.570312	-103.321312
4952.636719	-102.310959
4995.703125	-101.244026
5038.769531	-100.119629
5081.835938	-98.936981
5124.902344	-97.691582
5167.968750	-96.378929
5211.035156	-94.993484
5254.101562	-93.527626
5297.167969	-91.972153
5340.234375	-90.318268
5383.300781	-88.551117
5426.367188	-86.654488
5469.433594	-84.608727
5512.500000	-82.388115
5555.566406	-79.960060
5598.632812	-77.281296
5641.699219	-74.293579
5684.765625	-70.915176
5727.832031	-67.026489
5770.898438	-62.441391
5813.964844	-56.845119
5857.031250	-49.631630
5900.097656	-39.327385
5943.164062	-18.991913
5986.230469	-8.343081
6029.296875	-10.439866
6072.363281	-28.893410
6115.429688	-43.554783
6158.496094	-52.448742
6201.562500	-58.968479
6244.628906	-64.142624
6287.695312	-68.440590
6330.761719	-72.119720
6373.828125	-75.337341
6416.894531	-78.197205
6459.960938	-80.771545
6503.027344	-83.112114
6546.093750	-85.258209
6589.160156	-87.239502
6632.226562	-89.079880
6675.292969	-90.796814
6718.359375	-92.408493
6761.425781	-93.924606
6804.492188	-95.356834
6847.558594	-96.713646
6890.625000	-98.002350
6933.691406	-99.230049
6976.757812	-100.401810
7019.824219	-101.522644
7062.890625	-102.596161
7105.957031	-103.626938
7149.023438	-104.616531
7192.089844	-105.570465
7235.156250	-106.489433
7278.222656	-107.374756
7321.289062	-108.230392
7364.355469	-109.057846
7407.421875	-109.858719
7450.488281	-110.633347
7493.554688	-111.380768
7536.621094	-112.110855
7579.687500	-112.813164
7622.753906	-113.493080
7665.820312	-114.149902
7708.886719	-114.787773
7751.953125	-115.398071
7795.019531	-115.985489
7838.085938	-116.547066
7881.152344	-117.081299
7924.218750	-117.584862
7967.285156	-118.059708
8010.351562	-118.487831
8053.417969	-118.869202
8096.484375	-119.218132
8139.550781	-119.499374
8182.617188	-119.720253
8225.683594	-119.870613
8268.750000	-119.938782
8311.816406	-119.928589
8354.882812	-119.826241
8397.949219	-119.637184
8441.015625	-119.354919
8484.082031	-118.988182
8527.148438	-118.534752
8570.214844	-118.005257
8613.281250	-117.402641
8656.347656	-116.732292
8699.414062	-116.002747
8742.480469	-115.212639
8785.546875	-114.376434
8828.613281	-113.483566
8871.679688	-112.539436
8914.746094	-111.549286
8957.812500	-110.510361
9000.878906	-109.417992
9043.945312	-108.269897
9087.011719	-107.069748
9130.078125	-105.806206
9173.144531	-104.476402
9216.210938	-103.074043
9259.277344	-101.591110
9302.343750	-100.019104
9345.410156	-98.345985
9388.476562	-96.558380
9431.542969	-94.639595
9474.609375	-92.569275
9517.675781	-90.320511
9560.742188	-87.859535
9603.808594	-85.142052
9646.875000	-82.107315
9689.941406	-78.669937
9733.007812	-74.704063
9776.074219	-70.012718
9819.140625	-64.257919
9862.207031	-56.775826
9905.273438	-45.882229
9948.339844	-21.763554
9991.406250	-12.988492
10034.472656	-16.513958
10077.539062	-39.434792
10120.605469	-52.956890
10163.671875	-61.466061
10206.738281	-67.781715
10249.804688	-72.826714
10292.871094	-77.034378
10335.937500	-80.646179
10379.003906	-83.810768
10422.070312	-86.627480
10465.136719	-89.167412
10508.203125	-91.477982
10551.269531	-93.598129
10594.335938	-95.556396
10637.402344	-97.376114
10680.468750	-99.075668
10723.535156	-100.670372
10766.601562	-102.170525
10809.667969	-103.589012
10852.734375	-104.932297
10895.800781	-106.209244
10938.867188	-107.425308
10981.933594	-108.585663
11025.000000	-109.695900
11068.066406	-110.761223
11111.132812	-111.781807
11154.199219	-112.761658
11197.265625	-113.709778
11240.332031	-114.621094
11283.398438	-115.499504
11326.464844	-116.351418
11369.531250	-117.171005
11412.597656	-117.966232
11455.664062	-118.737869
11498.730469	-119.483551
11541.796875	-120.210609
11584.863281	-120.913086
11627.929688	-121.593987
11670.996094	-122.261513
11714.062500	-122.899200
11757.128906	-123.510643
11800.195312	-124.123154
11843.261719	-124.713531
11886.328125	-125.274742
11929.394531	-125.823448
11972.460938	-126.342033
12015.527344	-126.830391
12058.593750	-127.305939
12101.660156	-127.755760
12144.726562	-128.149704
12187.792969	-128.503632
12230.859375	-128.832458
12273.925781	-129.090698
12316.992188	-129.304276
12360.058594	-129.422867
12403.125000	-129.484512
12446.191406	-129.438766
12489.257812	-129.316071
12532.324219	-129.079636
12575.390625	-128.760757
12618.457031	-128.333725
12661.523438	-127.816399
12704.589844	-127.199615
12747.656250	-126.505608
12790.722656	-125.730835
12833.789062	-124.895737
12876.855469	-123.981682
12919.921875	-123.016968
12962.988281	-121.983047
13006.054688	-120.878975
13049.121094	-119.734306
13092.187500	-118.524979
13135.253906	-117.242027
13178.320312	-115.894806
13221.386719	-114.467918
13264.453125	-112.960037
13307.519531	-111.363190
13350.585938	-109.656029
13393.652344	-107.838509
13436.718750	-105.885536
13479.785156	-103.777237
13522.851562	-101.486961
13565.917969	-98.980629
13608.984375	-96.211006
13652.050781	-93.115334
13695.117188	-89.604668
13738.183594	-85.546791
13781.250000	-80.731979
13824.316406	-74.797394
13867.382812	-67.013107
13910.449219	-55.437489
13953.515625	-23.610115
13996.582031	-16.537031
14039.648438	-21.539928
14082.714844	-52.801491
14125.781250	-65.361923
14168.847656	-73.507820
14211.914062	-79.619957
14254.980469	-84.530128
14298.046875	-88.639412
14341.113281	-92.173531
14384.179688	-95.257965
14427.246094	-98.015945
14470.312500	-100.533432
14513.378906	-102.802605
14556.445312	-104.886055
14599.511719	-106.810715
14642.578125	-108.600014
14685.644531	-110.271019
14728.710938	-111.834518
14771.777344	-113.309532
14814.843750	-114.702026
14857.910156	-116.020477
14900.976562	-117.273247
14944.042969	-118.467216
14987.109375	-119.605995
15030.175781	-120.689354
15073.242188	-121.732956
15116.308594	-122.736031
15159.375000	-123.694221
15202.441406	-124.618080
15245.507812	-125.505219
15288.574219	-126.366043
15331.640625	-127.192886
15374.707031	-127.992790
15417.773438	-128.774582
15460.839844	-129.508972
15503.906250	-130.230743
15546.972656	-130.926926
15590.039062	-131.588776
15633.105469	-132.234726
15676.171875	-132.872620
15719.238281	-133.470398
15762.304688	-134.014755
15805.371094	-134.596222
15848.437500	-135.121246
15891.503906	-135.599442
15934.570312	-136.020538
15977.636719	-136.507248
16020.703125	-136.864838
16063.769531	-137.210129
16106.835938	-137.506180
16149.902344	-137.751221
16192.968750	-137.930237
16236.035156	-138.008911
16279.101562	-138.068130
16322.167969	-138.016907
16365.234375	-137.904144
16408.300781	-137.712418
16451.367188	-137.430786
16494.433594	-137.052933
16537.500000	-136.645599
16580.566406	-136.145645
16623.632812	-135.580048
16666.699219	-134.949051
16709.765625	-134.254028
16752.832031	-133.502838
16795.898438	-132.712219
16838.964844	-131.882278
16882.031250	-130.980331
16925.097656	-130.037918
16968.164062	-129.052643
17011.230469	-128.001328
17054.296875	-126.892181
17097.363281	-125.738808
17140.429688	-124.510612
17183.496094	-123.228111
17226.562500	-121.863876
17269.628906	-120.420952
17312.695312	-118.880974
17355.761719	-117.236427
17398.828125	-115.477158
17441.894531	-113.583740
17484.960938	-111.529350
17528.027344	-109.291351
17571.093750	-106.829094
17614.160156	-104.101303
17657.226562	-101.037773
17700.292969	-97.545822
17743.359375	-93.486031
17786.425781	-88.637131
17829.492188	-82.606995
17872.558594	-74.590637
17915.625000	-62.326542
17958.691406	-25.225378
18001.757812	-19.734245
18044.824219	-26.288792
18087.890625	-63.833794
18130.957031	-75.669029
18174.023438	-83.575966
18217.089844	-89.591240
