Frequency (Hz)	Level (dB)
1512.707520	-35.960625
1518.090820	-36.219341
1523.474121	-36.172138
1528.857422	-35.837994
1534.240723	-36.037743
1539.624023	-35.903599
1545.007324	-35.876076
1550.390625	-35.800690
1555.773926	-35.801792
1561.157227	-36.011505
1566.540527	-35.938263
1571.923828	-35.923664
1577.307129	-36.003517
1582.690430	-35.848801
1588.073730	-35.977501
1593.457031	-35.890766
1598.840332	-35.983871
1604.223633	-36.147343
1609.606934	-36.203911
1614.990234	-36.271191
1620.373535	-36.246864
1625.756836	-36.098286
1631.140137	-35.909489
1636.523438	-35.838455
1641.906738	-35.958168
1647.290039	-36.173252
1652.673340	-36.133354
1658.056641	-36.173031
1663.439941	-36.076935
1668.823242	-35.861645
1674.206543	-35.953224
1679.589844	-35.936665
1684.973145	-35.835274
1690.356445	-36.078865
1695.739746	-35.839161
1701.123047	-36.272091
1706.506348	-36.223320
1711.889648	-36.229595
1717.272949	-36.699574
1722.656250	-36.480888
1728.039551	-36.273273
1733.422852	-35.922596
1738.806152	-35.838196
1744.189453	-35.832569
1749.572754	-36.051208
1754.956055	-36.283375
1760.339355	-36.371979
1765.722656	-36.316635
1771.105957	-36.210087
1776.489258	-35.976944
1781.872559	-35.919914
1787.255859	-35.868092
1792.639160	-36.064777
1798.022461	-36.413918
1803.405762	-36.257420
1808.789062	-35.843742
1814.172363	-35.556686
1819.555664	-36.069359
1824.938965	-36.398602
1830.322266	-36.495483
1835.705566	-36.244053
1841.088867	-36.091888
1846.472168	-36.107040
1851.855469	-36.151321
1857.238770	-35.892227
1862.622070	-35.902020
1868.005371	-36.257599
1873.388672	-36.173458
1878.771973	-35.994602
1884.155273	-36.153225
1889.538574	-36.497536
1894.921875	-36.467857
1900.305176	-35.890717
1905.688477	-35.788723
1911.071777	-36.227970
1916.455078	-36.262917
1921.838379	-36.184795
1927.221680	-36.416851
1932.604980	-36.114235
1937.988281	-36.175091
1943.371582	-36.136555
1948.754883	-35.744095
1954.138184	-36.050995
1959.521484	-36.250912
1964.904785	-36.435764
1970.288086	-36.178139
1975.671387	-36.221798
1981.054688	-36.228882
1986.437988	-36.273403
1991.821289	-36.354668
1997.204590	-35.954823
2002.587891	-35.898247
2007.971191	-35.579117
2013.354492	-36.017483
2018.737793	-36.182343
2024.121094	-36.116337
2029.504395	-35.910244
2034.887695	-35.821991
2040.270996	-36.326771
2045.654297	-36.188869
2051.037598	-36.238159
2056.420898	-36.080486
2061.804199	-36.330357
2067.187500	-36.483139
2072.570801	-36.004314
2077.954102	-35.969566
2083.337402	-36.364574
2088.720703	-36.551159
2094.104004	-36.379829
2099.487305	-36.088978
2104.870605	-35.943233
2110.253906	-35.723404
2115.637207	-35.839710
2121.020508	-35.895081
2126.403809	-35.948338
2131.787109	-36.447186
2137.170410	-36.343380
2142.553711	-36.049599
2147.937012	-36.125454
2153.320312	-36.238953
2158.703613	-36.478180
2164.086914	-36.533764
2169.470215	-36.241920
2174.853516	-35.902409
2180.236816	-35.931904
2185.620117	-36.250549
2191.003418	-36.070316
2196.386719	-35.964729
2201.770020	-36.110592
2207.153320	-36.003254
2212.536621	-36.234764
2217.919922	-36.403389
2223.303223	-36.261917
2228.686523	-35.927826
2234.069824	-35.666847
2239.453125	-35.796066
2244.836426	-35.785210
2250.219727	-35.755634
2255.603027	-35.834965
2260.986328	-36.145515
2266.369629	-35.782608
2271.752930	-36.240196
2277.136230	-36.238647
2282.519531	-35.876034
2287.902832	-35.855106
2293.286133	-35.723553
2298.669434	-35.796074
2304.052734	-35.913490
2309.436035	-36.284412
2314.819336	-36.066326
2320.202637	-35.666306
2325.585938	-35.937801
2330.969238	-36.224430
2336.352539	-36.089546
2341.735840	-36.197720
2347.119141	-36.321457
2352.502441	-36.019840
2357.885742	-35.776577
2363.269043	-35.808624
2368.652344	-36.363544
2374.035645	-35.758739
2379.418945	-35.582748
2384.802246	-36.283501
2390.185547	-36.360722
2395.568848	-36.506573
2400.952148	-36.188190
2406.335449	-36.009224
2411.718750	-35.795662
2417.102051	-36.109360
2422.485352	-36.175583
2427.868652	-36.266655
2433.251953	-36.845982
2438.635254	-36.770905
2444.018555	-36.679039
2449.401855	-36.185368
2454.785156	-36.112446
2460.168457	-36.358276
2465.551758	-36.104839
2470.935059	-36.001297
2476.318359	-36.253223
2481.701660	-36.150970
2487.084961	-36.353142
2492.468262	-36.137627
2497.851562	-36.344612
2503.234863	-36.352093
2508.618164	-36.121906
2514.001465	-36.093758
2519.384766	-36.143417
2524.768066	-35.982891
2530.151367	-36.054813
2535.534668	-36.214756
2540.917969	-35.998657
2546.301270	-35.787750
2551.684570	-35.754765
2557.067871	-36.257519
2562.451172	-36.156418
2567.834473	-35.456791
2573.217773	-35.293873
2578.601074	-35.280304
2583.984375	-35.676109
2589.367676	-36.339901
2594.750977	-36.237808
2600.134277	-36.258717
2605.517578	-36.222084
2610.900879	-35.918690
2616.284180	-36.074154
2621.667480	-36.474247
2627.050781	-36.019917
2632.434082	-35.903122
2637.817383	-36.189850
2643.200684	-35.975307
2648.583984	-36.555267
2653.967285	-36.193813
2659.350586	-36.188301
2664.733887	-36.013020
2670.117188	-35.809544
2675.500488	-35.865597
2680.883789	-35.755947
2686.267090	-35.816025
2691.650391	-35.972420
2697.033691	-35.902893
2702.416992	-36.230625
2707.800293	-36.432865
2713.183594	-36.308231
2718.566895	-36.320652
2723.950195	-36.012394
2729.333496	-36.182995
2734.716797	-36.484283
2740.100098	-36.186539
2745.483398	-36.508884
2750.866699	-36.355640
2756.250000	-35.928768
2761.633301	-36.396755
2767.016602	-36.397842
2772.399902	-36.810429
2777.783203	-36.458832
2783.166504	-36.555901
2788.549805	-36.414051
2793.933105	-36.061024
2799.316406	-36.110310
2804.699707	-36.791218
2810.083008	-36.192158
2815.466309	-35.829189
2820.849609	-35.991375
2826.232910	-36.162476
2831.616211	-36.477165
2836.999512	-36.006004
2842.382812	-36.285789
2847.766113	-36.344166
2853.149414	-36.445225
2858.532715	-36.216942
2863.916016	-35.972862
2869.299316	-36.005188
2874.682617	-36.239326
2880.065918	-36.359814
2885.449219	-35.880566
2890.832520	-35.921089
2896.215820	-35.964855
2901.599121	-35.811211
2906.982422	-35.913544
2912.365723	-36.127068
2917.749023	-36.054523
2923.132324	-36.089260
2928.515625	-36.188190
2933.898926	-36.393890
2939.282227	-36.227089
2944.665527	-36.191875
2950.048828	-36.259468
2955.432129	-36.429848
2960.815430	-35.942425
2966.198730	-36.036613
2971.582031	-36.137768
2976.965332	-36.068012
2982.348633	-36.149296
2987.731934	-36.499275
2993.115234	-36.505894
2998.498535	-36.041824
3003.881836	-36.258106
3009.265137	-36.139545
3014.648438	-36.356236
3020.031738	-36.785305
3025.415039	-35.941444
3030.798340	-35.744061
3036.181641	-36.093712
3041.564941	-36.215881
3046.948242	-35.827484
3052.331543	-35.896320
3057.714844	-36.722740
3063.098145	-37.134693
3068.481445	-36.903610
3073.864746	-36.638763
3079.248047	-36.392586
3084.631348	-36.214867
3090.014648	-35.657085
3095.397949	-36.046898
3100.781250	-36.059998
3106.164551	-36.155872
3111.547852	-36.094402
3116.931152	-35.814983
3122.314453	-36.020317
3127.697754	-36.348293
3133.081055	-36.210995
3138.464355	-36.220947
3143.847656	-36.009922
3149.230957	-36.049061
3154.614258	-36.059334
3159.997559	-35.993374
3165.380859	-36.423496
3170.764160	-36.461208
3176.147461	-36.246544
3181.530762	-35.987408
3186.914062	-36.187092
3192.297363	-36.335434
3197.680664	-36.455227
3203.063965	-36.199570
3208.447266	-35.874454
3213.830566	-36.151913
3219.213867	-35.887218
3224.597168	-36.250462
3229.980469	-35.852680
3235.363770	-36.074707
3240.747070	-36.448746
3246.130371	-36.545303
3251.513672	-36.076931
3256.896973	-35.699432
3262.280273	-35.702553
3267.663574	-36.247253
3273.046875	-36.395412
3278.430176	-35.812439
3283.813477	-35.792229
3289.196777	-35.749195
3294.580078	-36.064102
3299.963379	-35.718765
3305.346680	-35.981743
3310.729980	-36.056808
3316.113281	-35.937103
3321.496582	-36.071674
3326.879883	-35.822628
3332.263184	-36.321571
3337.646484	-36.052719
3343.029785	-35.671104
3348.413086	-36.024521
3353.796387	-36.179859
3359.179688	-35.992840
3364.562988	-36.075230
3369.946289	-36.202053
3375.329590	-36.070866
3380.712891	-35.907185
3386.096191	-36.244404
3391.479492	-36.281555
3396.862793	-36.119766
3402.246094	-36.080631
3407.629395	-36.357502
3413.012695	-36.378040
3418.395996	-36.302681
3423.779297	-36.297165
3429.162598	-36.216469
3434.545898	-35.941124
3439.929199	-35.734142
3445.312500	-35.966957
3450.695801	-35.824944
3456.079102	-35.885708
