Frequency (Hz)	Level (dB)
10.766602	-32.864880
21.533203	-32.930107
32.299805	-32.976776
43.066406	-32.544903
53.833008	-33.120834
64.599609	-33.776608
75.366211	-33.518974
86.132812	-33.543312
96.899414	-32.857277
107.666016	-32.993984
118.432617	-33.028439
129.199219	-33.521820
139.965820	-33.216240
150.732422	-33.213581
161.499023	-32.909332
172.265625	-33.021431
183.032227	-32.973507
193.798828	-33.055870
204.565430	-33.228020
215.332031	-33.128700
226.098633	-32.991753
236.865234	-32.632278
247.631836	-33.013214
258.398438	-33.718529
269.165039	-33.701820
279.931641	-33.772438
290.698242	-33.371281
301.464844	-33.363953
312.231445	-33.580879
322.998047	-33.539349
333.764648	-33.257301
344.531250	-32.794868
355.297852	-32.689445
366.064453	-33.297642
376.831055	-33.291046
387.597656	-32.769272
398.364258	-32.877567
409.130859	-33.061718
419.897461	-33.083435
430.664062	-33.349007
441.430664	-33.130825
452.197266	-33.227100
462.963867	-33.025738
473.730469	-33.254921
484.497070	-33.286217
495.263672	-33.151188
506.030273	-33.183159
516.796875	-33.228210
527.563477	-33.291687
538.330078	-33.331543
549.096680	-33.285202
559.863281	-33.151089
570.629883	-33.401363
581.396484	-33.115562
592.163086	-33.235867
602.929688	-33.479908
613.696289	-33.434902
624.462891	-33.271446
635.229492	-33.195839
645.996094	-33.169056
656.762695	-32.875317
667.529297	-33.552132
678.295898	-33.725056
689.062500	-33.658073
699.829102	-33.356461
710.595703	-32.997963
721.362305	-33.110538
732.128906	-32.948879
742.895508	-33.263687
753.662109	-33.613533
764.428711	-34.002331
775.195312	-33.453918
785.961914	-32.795879
796.728516	-32.902729
807.495117	-33.434204
818.261719	-33.729092
829.028320	-33.446888
839.794922	-33.251083
850.561523	-33.381752
861.328125	-33.093754
872.094727	-32.525375
882.861328	-32.853168
893.627930	-32.930210
904.394531	-33.531033
915.161133	-33.636765
925.927734	-33.264889
936.694336	-32.993458
947.460938	-32.685513
958.227539	-32.845463
968.994141	-33.084770
979.760742	-33.040405
990.527344	-32.787983
1001.293945	-33.149231
1012.060547	-33.386780
1022.827148	-33.530724
1033.593750	-33.730991
1044.360352	-33.369514
1055.126953	-33.096039
1065.893555	-32.959106
1076.660156	-32.550480
1087.426758	-32.973846
1098.193359	-33.484856
1108.959961	-33.502846
1119.726562	-33.131084
1130.493164	-32.673748
1141.259766	-32.953209
1152.026367	-33.284492
1162.792969	-33.342854
1173.559570	-33.485638
1184.326172	-33.496750
1195.092773	-33.561981
1205.859375	-33.606621
1216.625977	-33.181622
1227.392578	-32.992653
1238.159180	-33.222626
1248.925781	-33.557892
1259.692383	-33.166367
1270.458984	-33.138004
1281.225586	-33.555321
1291.992188	-33.572231
1302.758789	-33.617325
1313.525391	-33.295162
1324.291992	-32.842407
1335.058594	-33.450523
1345.825195	-33.487026
1356.591797	-33.210995
1367.358398	-33.709099
1378.125000	-33.428429
1388.891602	-33.301022
1399.658203	-33.529537
1410.424805	-33.669411
1421.191406	-33.256168
1431.958008	-32.862492
1442.724609	-32.988541
1453.491211	-33.345020
1464.257812	-33.130016
1475.024414	-33.536831
1485.791016	-33.681927
1496.557617	-33.381653
1507.324219	-33.256462
1518.090820	-33.040192
1528.857422	-32.780315
1539.624023	-32.872452
1550.390625	-33.567787
1561.157227	-33.721817
1571.923828	-33.951832
1582.690430	-33.785576
1593.457031	-33.748932
1604.223633	-33.687237
1614.990234	-33.323849
1625.756836	-33.483471
1636.523438	-33.686878
1647.290039	-33.542892
1658.056641	-33.374195
1668.823242	-33.381790
1679.589844	-33.437637
1690.356445	-33.642559
1701.123047	-33.440483
1711.889648	-33.424294
1722.656250	-33.674873
1733.422852	-33.415230
1744.189453	-33.498215
1754.956055	-33.558277
1765.722656	-33.423985
1776.489258	-33.892170
1787.255859	-33.957935
1798.022461	-33.657791
1808.789062	-33.376659
1819.555664	-33.737514
1830.322266	-33.605785
1841.088867	-33.733429
1851.855469	-33.447102
1862.622070	-33.572590
1873.388672	-34.159328
1884.155273	-33.943752
1894.921875	-33.738976
1905.688477	-34.114918
1916.455078	-34.260124
1927.221680	-33.881367
1937.988281	-33.473122
1948.754883	-33.222591
1959.521484	-33.514854
1970.288086	-33.862423
1981.054688	-33.935085
1991.821289	-34.420773
2002.587891	-34.485992
2013.354492	-34.014259
2024.121094	-34.312195
2034.887695	-34.348225
2045.654297	-34.042587
2056.420898	-33.650730
2067.187500	-33.466385
2077.954102	-33.772381
2088.720703	-33.847820
2099.487305	-33.625874
2110.253906	-33.919430
2121.020508	-34.319550
2131.787109	-33.871910
2142.553711	-34.028717
