Frequency (Hz)	Level (dB)
10.766602	-32.890358
21.533203	-32.771305
32.299805	-32.894917
43.066406	-32.447559
53.833008	-33.298164
64.599609	-33.764481
75.366211	-33.436668
86.132812	-33.211040
96.899414	-33.099926
107.666016	-32.645840
118.432617	-32.555504
129.199219	-33.280224
139.965820	-33.317501
150.732422	-33.100128
161.499023	-33.192989
172.265625	-32.857964
183.032227	-33.029636
193.798828	-33.532745
204.565430	-33.310059
215.332031	-33.134434
226.098633	-32.796333
236.865234	-32.807800
247.631836	-32.672153
258.398438	-33.280205
269.165039	-33.434219
279.931641	-33.593822
290.698242	-33.123394
301.464844	-33.091560
312.231445	-33.662853
322.998047	-33.858913
333.764648	-33.444542
344.531250	-33.010571
355.297852	-32.802235
366.064453	-33.229923
376.831055	-33.427673
387.597656	-32.625359
398.364258	-32.609024
409.130859	-32.929100
419.897461	-33.194279
430.664062	-33.635788
441.430664	-33.101452
452.197266	-32.741871
462.963867	-32.620068
473.730469	-32.974937
484.497070	-33.804813
495.263672	-33.448532
506.030273	-33.096573
516.796875	-33.598892
527.563477	-33.621498
538.330078	-33.683743
549.096680	-33.420097
559.863281	-33.260456
570.629883	-33.283363
581.396484	-33.278660
592.163086	-33.070683
602.929688	-33.419739
613.696289	-33.345421
624.462891	-32.663467
635.229492	-32.669518
645.996094	-32.889038
656.762695	-32.590492
667.529297	-33.398197
678.295898	-33.902184
689.062500	-33.833782
699.829102	-33.155632
710.595703	-32.936535
721.362305	-32.728077
732.128906	-32.385754
742.895508	-32.744080
753.662109	-33.540688
764.428711	-33.746243
775.195312	-33.041969
785.961914	-32.571621
796.728516	-32.896458
807.495117	-33.019226
818.261719	-33.462940
829.028320	-33.308174
839.794922	-32.752029
850.561523	-32.857964
861.328125	-32.903244
872.094727	-32.476376
882.861328	-32.873764
893.627930	-33.242004
904.394531	-33.357922
915.161133	-33.556492
925.927734	-33.281803
936.694336	-33.046425
947.460938	-32.582226
958.227539	-32.589207
968.994141	-32.945263
979.760742	-33.218525
990.527344	-32.898731
1001.293945	-32.954605
1012.060547	-33.172199
1022.827148	-33.392479
1033.593750	-33.387939
1044.360352	-33.197151
1055.126953	-33.046906
1065.893555	-32.272987
1076.660156	-32.083118
1087.426758	-32.476254
1098.193359	-32.946327
1108.959961	-33.430649
1119.726562	-33.684986
1130.493164	-33.473457
1141.259766	-33.034077
1152.026367	-33.051949
1162.792969	-32.792904
1173.559570	-33.099800
1184.326172	-33.182098
1195.092773	-33.819702
1205.859375	-33.674690
1216.625977	-33.190777
1227.392578	-33.178646
1238.159180	-32.927498
1248.925781	-32.624599
1259.692383	-32.923256
1270.458984	-33.091110
1281.225586	-33.041420
1291.992188	-33.383671
1302.758789	-33.466576
1313.525391	-33.013374
1324.291992	-32.351280
1335.058594	-32.630913
1345.825195	-33.148987
1356.591797	-33.196777
1367.358398	-33.370602
1378.125000	-33.120335
1388.891602	-33.497765
1399.658203	-33.258137
1410.424805	-32.903912
1421.191406	-32.561581
1431.958008	-32.804916
1442.724609	-32.698349
1453.491211	-33.019958
1464.257812	-32.548115
1475.024414	-32.883888
1485.791016	-33.451572
1496.557617	-32.912376
1507.324219	-32.556728
1518.090820	-32.834560
1528.857422	-32.525951
1539.624023	-32.502457
1550.390625	-33.373745
1561.157227	-33.763744
1571.923828	-33.548244
1582.690430	-33.456985
1593.457031	-33.667301
1604.223633	-33.382923
1614.990234	-33.030373
1625.756836	-33.078590
1636.523438	-33.238285
1647.290039	-33.113163
1658.056641	-33.191795
1668.823242	-32.830475
1679.589844	-32.986881
1690.356445	-33.341068
1701.123047	-33.064346
1711.889648	-33.113033
1722.656250	-33.390488
1733.422852	-33.209694
1744.189453	-33.119522
1754.956055	-33.244179
1765.722656	-33.081554
1776.489258	-33.470322
1787.255859	-33.543324
1798.022461	-33.152122
1808.789062	-33.194618
1819.555664	-33.253681
1830.322266	-33.138290
1841.088867	-33.305370
1851.855469	-32.890152
1862.622070	-32.951023
1873.388672	-33.802799
1884.155273	-33.224571
1894.921875	-33.111565
1905.688477	-33.790188
1916.455078	-34.178684
1927.221680	-33.500568
1937.988281	-32.887604
1948.754883	-32.701897
1959.521484	-33.048401
1970.288086	-33.849876
1981.054688	-33.651936
1991.821289	-33.745411
2002.587891	-33.687664
2013.354492	-33.965916
2024.121094	-33.794029
2034.887695	-33.580132
2045.654297	-33.567097
2056.420898	-33.277294
2067.187500	-33.329536
2077.954102	-33.259029
2088.720703	-33.301838
2099.487305	-33.034477
2110.253906	-33.501701
2121.020508	-33.660786
2131.787109	-33.293247
2142.553711	-33.395172
2153.320312	-32.940891
2164.086914	-33.081703
2174.853516	-33.360622
2185.620117	-33.009636
2196.386719	-33.748344
2207.153320	-33.396759
2217.919922	-33.519588
2228.686523	-34.325176
2239.453125	-33.570309
2250.219727	-33.242977
2260.986328	-33.449013
2271.752930	-33.054310
2282.519531	-32.932709
2293.286133	-33.596531
2304.052734	-33.543507
2314.819336	-33.723450
2325.585938	-33.376919
2336.352539	-32.877937
2347.119141	-33.105030
2357.885742	-33.172035
2368.652344	-32.814999
2379.418945	-33.398918
2390.185547	-33.385231
2400.952148	-33.412567
2411.718750	-33.627151
2422.485352	-33.251862
2433.251953	-33.379742
2444.018555	-33.784252
2454.785156	-34.067707
2465.551758	-33.406353
2476.318359	-32.921059
2487.084961	-33.109570
2497.851562	-33.093407
2508.618164	-33.836918
2519.384766	-33.354267
2530.151367	-32.982750
2540.917969	-33.191898
2551.684570	-33.523254
2562.451172	-33.487812
2573.217773	-33.002048
2583.984375	-33.259945
2594.750977	-33.677952
2605.517578	-33.471191
2616.284180	-33.552711
2627.050781	-33.412804
2637.817383	-33.065441
2648.583984	-33.063572
2659.350586	-33.054386
2670.117188	-33.368397
2680.883789	-33.412090
2691.650391	-33.636215
2702.416992	-33.861851
2713.183594	-33.485611
2723.950195	-32.914024
2734.716797	-32.945866
2745.483398	-33.405682
2756.250000	-33.131962
2767.016602	-32.988068
2777.783203	-33.054661
2788.549805	-33.151905
2799.316406	-33.290501
2810.083008	-33.514629
2820.849609	-33.705692
2831.616211	-33.508312
2842.382812	-32.934639
2853.149414	-33.598270
2863.916016	-33.414780
2874.682617	-33.013012
2885.449219	-33.020851
2896.215820	-33.291683
2906.982422	-33.504345
2917.749023	-33.928047
2928.515625	-33.676769
2939.282227	-33.646767
2950.048828	-33.084457
2960.815430	-33.131863
2971.582031	-33.382587
2982.348633	-33.624081
2993.115234	-33.743004
3003.881836	-34.028217
3014.648438	-33.524105
3025.415039	-33.665554
3036.181641	-33.999695
3046.948242	-33.701866
3057.714844	-33.752605
3068.481445	-33.678112
3079.248047	-33.481125
3090.014648	-33.533268
3100.781250	-33.959190
3111.547852	-33.889603
3122.314453	-34.339657
3133.081055	-34.234627
3143.847656	-33.906555
3154.614258	-33.738960
3165.380859	-34.056168
3176.147461	-33.954247
3186.914062	-33.390362
3197.680664	-33.331947
3208.447266	-33.721481
3219.213867	-33.687077
3229.980469	-33.073677
3240.747070	-33.385975
3251.513672	-33.234161
3262.280273	-33.384064
3273.046875	-33.248795
3283.813477	-33.293892
3294.580078	-33.478561
3305.346680	-33.801380
3316.113281	-33.856911
3326.879883	-33.820133
3337.646484	-34.275551
3348.413086	-34.373150
3359.179688	-34.086220
3369.946289	-34.284523
3380.712891	-34.006184
3391.479492	-33.722866
3402.246094	-33.479294
3413.012695	-33.591026
3423.779297	-33.814255
3434.545898	-33.509449
3445.312500	-34.062500
3456.079102	-33.854641
3466.845703	-33.709358
3477.612305	-33.599552
3488.378906	-33.329254
3499.145508	-33.140099
3509.912109	-32.949959
3520.678711	-33.602604
3531.445312	-33.723370
3542.211914	-33.425068
3552.978516	-33.302017
3563.745117	-33.767647
3574.511719	-33.530148
3585.278320	-33.202202
3596.044922	-33.041840
3606.811523	-33.308201
3617.578125	-33.918957
3628.344727	-33.500286
3639.111328	-33.494606
3649.877930	-33.637207
3660.644531	-33.999840
3671.411133	-34.119190
3682.177734	-33.941418
3692.944336	-33.498070
3703.710938	-33.281715
3714.477539	-33.601269
3725.244141	-33.674133
3736.010742	-33.926029
3746.777344	-33.606388
3757.543945	-32.910278
3768.310547	-33.684982
3779.077148	-33.416531
3789.843750	-33.425869
3800.610352	-33.820721
3811.376953	-33.786926
3822.143555	-33.152328
3832.910156	-33.322842
3843.676758	-33.406563
3854.443359	-33.649513
3865.209961	-33.897209
3875.976562	-33.153980
3886.743164	-33.366238
3897.509766	-33.802078
3908.276367	-33.798130
3919.042969	-34.037247
3929.809570	-34.138096
3940.576172	-33.827480
3951.342773	-33.739586
3962.109375	-33.652134
3972.875977	-33.523430
3983.642578	-33.963390
3994.409180	-33.953728
4005.175781	-33.768612
4015.942383	-34.005585
4026.708984	-34.022793
4037.475586	-33.589352
